iteration,volumeFraction,change,iterationTimeSec,S_min_bending_c01,gStress_min_bending_c01,maxStress_min_bending_c01,S_min_bending_c02,gStress_min_bending_c02,maxStress_min_bending_c02,S_min_bending_c03,gStress_min_bending_c03,maxStress_min_bending_c03,S_min_torsion_c01,gStress_min_torsion_c01,maxStress_min_torsion_c01,S_min_torsion_c02,gStress_min_torsion_c02,maxStress_min_torsion_c02,S_min_torsion_c03,gStress_min_torsion_c03,maxStress_min_torsion_c03,S_min_shear_c01,gStress_min_shear_c01,maxStress_min_shear_c01,S_min_shear_c02,gStress_min_shear_c02,maxStress_min_shear_c02,S_min_shear_c03,gStress_min_shear_c03,maxStress_min_shear_c03,S_max_bending_c01,gStress_max_bending_c01,maxStress_max_bending_c01,S_max_bending_c02,gStress_max_bending_c02,maxStress_max_bending_c02,S_max_bending_c03,gStress_max_bending_c03,maxStress_max_bending_c03,S_max_torsion_c01,gStress_max_torsion_c01,maxStress_max_torsion_c01,S_max_torsion_c02,gStress_max_torsion_c02,maxStress_max_torsion_c02,S_max_torsion_c03,gStress_max_torsion_c03,maxStress_max_torsion_c03,S_max_shear_c01,gStress_max_shear_c01,maxStress_max_shear_c01,S_max_shear_c02,gStress_max_shear_c02,maxStress_max_shear_c02,S_max_shear_c03,gStress_max_shear_c03,maxStress_max_shear_c03
180,0.414067454178542,0.00150000000000006,20.0722404583333,1397067.34414947,0.10295555155281,2091223.9651528,182118.284604546,-0.856221409880461,634923.735627071,45061.4299232446,-0.96442494021288,212149.140086437,976359.246168794,0.00820771671140297,1865573.88674249,150776.538095163,-0.844305188071836,543065.060486695,38826.9025490814,-0.959906578526714,171527.903391632,312175.471350824,0.00356116534060158,546246.212935642,20345.4589028245,-0.934594757372971,87409.6810345958,4771.09343241004,-0.98466220275328,25752.1854863079,1397067.34201792,0.102955549730843,2091223.96133221,182118.284411159,-0.856221410051276,634923.734346655,45061.4298959259,-0.964424940238936,212149.139818656,980678.344757827,0.0126677027368958,1881636.17763286,150879.664201785,-0.844198698019924,521063.36006635,38746.2672465434,-0.959989844119708,168962.713898819,312175.472024753,0.00356116755320524,546246.214326089,20345.4589383094,-0.934594757255891,87409.6812051731,4771.09343974425,-0.984662202728998,25752.1855472061
181,0.413863513242282,0.00150000000000006,20.1437945416667,1391391.19147856,0.0984743473173419,2091406.40712632,182589.792202419,-0.855849164458756,636025.591972072,45156.9326391471,-0.964349542809072,214909.163379665,976299.957539575,0.00814649410944912,1875425.22489262,150840.486255198,-0.844239153946928,534136.314407967,38793.5375085447,-0.959941031922295,169459.144616028,312521.920093984,0.00467490596510078,546600.511087561,20397.7861860093,-0.934426539065924,82812.4756549285,4747.41098546508,-0.984738335525503,25881.8938981618,1391391.19511213,0.0984743500473813,2091406.41280485,182589.792596456,-0.855849164165859,636025.59356726,45156.9327154143,-0.964349542753359,214909.163904053,980448.76467719,0.0124306338405595,1897869.21802405,151107.774599685,-0.843963146746821,529266.534302184,38666.4714215002,-0.960072242854489,169937.658366693,312521.92003455,0.00467490582019114,546600.511050748,20397.7861839489,-0.934426539069536,82812.4756240873,4747.41098295941,-0.984738335532857,25881.8938935774
182,0.413614823132037,0.00150000000000006,20.42942125,1392733.33776526,0.0995339438386629,2120296.12982464,182450.263823319,-0.855959319206108,637719.474884286,44879.2438767827,-0.964568772299573,211127.947350465,976677.103706524,0.0085359426421876,1869345.9746301,150883.740694277,-0.844194488564352,549597.355879858,38699.2669873627,-0.96003837751234,170100.01630909,312409.797091993,0.00431446031556715,553847.774657575,20363.0264520943,-0.934538282371456,82885.0962537897,4757.18631414348,-0.984706910442048,25312.6077880855,1392733.33675676,0.0995339429037485,2120296.12858034,182450.263657244,-0.855959319355393,637719.474512358,44879.2438449755,-0.964568772329155,211127.947222031,980708.754468597,0.0126991044009692,1888506.08031997,151014.859559942,-0.84405909264014,526996.627039625,38609.982452025,-0.960130574472857,172393.620104795,312409.796521283,0.0043144585270245,553847.77358383,20363.026436352,-0.934538282419056,82885.0960923859,4757.18630838194,-0.984706910459867,25312.6077406261
183,0.413448618721047,0.00150000000000006,20.4028735416667,1387990.55855469,0.0957896184974469,2120156.6082612,182945.99033813,-0.855567953454232,640307.65496717,44941.2224326094,-0.96451984152146,214472.668564117,976499.528487431,0.00835257498639042,1884050.33407358,151048.310903134,-0.844024550137322,536958.821043306,38638.7766174541,-0.960100841055311,167849.505275297,312754.076637753,0.0054212275469927,554098.259939918,20404.9949662862,-0.934403364753401,82695.7864808758,4735.96420586007,-0.984775133879423,25449.0779847211,1387990.55653521,0.0957896167648578,2120156.60411911,182945.990197281,-0.855567953583653,640307.653955908,44941.222407713,-0.964519841545591,214472.668215943,980190.460329707,0.0121639037026184,1902101.15298643,151259.129704014,-0.843806854496036,532613.832562826,38524.3653204533,-0.960218984402991,171138.891773547,312754.076006156,0.00542122556276659,554098.258710657,20404.9949396999,-0.934403364835855,82695.7863037488,4735.96419915458,-0.98477513390028,25449.0779322039
184,0.413213968235115,0.00150000000000006,20.66946625,1387685.75973678,0.095548986183094,2147658.37715532,182809.54335348,-0.855675675504886,639214.365960067,44692.2206128262,-0.964716423268665,210942.310181611,976618.913620064,0.00847585441704379,1877141.03308329,151025.085646277,-0.844048532993302,538242.572646874,38546.8275236483,-0.960195789493894,186693.468960314,312688.152674371,0.00520929952706006,561054.795538758,20378.4854639085,-0.93448858575742,82644.4298403594,4743.54145244253,-0.984750775045664,24925.4849854609,1387685.75290313,0.095548980649852,2147658.36819729,182809.542628524,-0.855675676095432,639214.363561231,44692.2204610063,-0.964716423392976,210942.308949369,980473.899053463,0.0124565880907126,1895090.89062845,151209.359823632,-0.843858247851157,531493.45094031,38482.1622382971,-0.96026256413378,174335.629245154,312688.151998449,0.00520929740032972,561054.794198196,20378.4854473413,-0.93448858580767,82644.4296448743,4743.54144687086,-0.984750775062875,24925.4849299056
185,0.413032012386686,0.00150000000000006,20.8076706666667,1386028.84691858,0.0942408880452867,2149488.54649122,183254.832440851,-0.855324129050796,643854.4481509,44723.2988478128,-0.964691887649853,212822.10723964,976516.845221466,0.00837045658576141,1893274.12079566,151242.641673816,-0.843823880370159,540570.088642161,38473.477436862,-0.96027153223286,186386.68536966,312976.4156835,0.0061359884821981,561712.579549858,20409.500475791,-0.93438888073789,82839.7959952235,4732.58082344402,-0.9847860105546,24916.7470809074,1386028.85462508,0.0942408939913566,2149488.55827156,183254.833392746,-0.855324128317547,643854.451480265,44723.2990703848,-0.964691887478592,212822.108352274,979811.356584474,0.0117724337361038,1900322.55286895,151409.13554032,-0.843651955525888,534785.76058008,38418.2866920324,-0.960328523276289,176216.791555715,312976.415240868,0.00613598710547514,561712.578722227,20409.500460297,-0.934388880784685,82839.7958694504,4732.5808190973,-0.984786010567875,24916.747043107
186,0.41276658284479,0.00150000000000006,20.9706938333333,1388736.13324804,0.0963782341791242,2170030.49967592,183178.016760478,-0.855384773429513,645432.302866241,44580.6973393233,-0.96480446856881,210812.910804076,976578.761516544,0.00843439256704315,1888826.09749203,151236.948401968,-0.843829759354389,542166.54645994,38394.8610534492,-0.960352713053063,185272.109672371,313127.978119579,0.00662322142947169,566988.792971422,20400.6393847343,-0.934417366790393,82914.4177851305,4737.63316859059,-0.984769768607848,24687.754830049,1388736.13073249,0.0963782320548208,2170030.49441251,183178.016442226,-0.855384773699012,645432.302002338,44580.6972518787,-0.964804468642286,210812.910485719,979491.055412939,0.0114416844610781,1898961.50662204,151368.829656542,-0.843693576172403,536336.431493488,38358.2965165211,-0.960390470308714,173977.864576708,313127.977972946,0.00662322100433199,566988.792823504,20400.6393621158,-0.934417366860092,82914.4177457965,4737.63316583943,-0.984769768615993,24687.7548234195
187,0.412525802253526,0.00150000000000006,20.7922885833333,1390931.4482979,0.0981113896578392,2180651.92351388,183380.372951306,-0.855225017434214,649111.075785783,44482.5854656332,-0.964881925848312,211841.464906049,976190.996721591,0.00803397903065894,1890359.30751678,151313.76848958,-0.843750433424478,543237.179926334,38331.1152945654,-0.96041853817457,184204.065784336,313332.601375719,0.00728103080988118,569715.659364764,20406.832979161,-0.934397456030545,82818.266466807,4743.36049456049,-0.984751356777157,24576.5557988583,1390931.45021074,0.0981113910294413,2180651.92621104,183380.373119176,-0.85522501731995,649111.07672185,44482.5855127094,-0.964881925815577,211841.465194855,979285.278310554,0.0112291949871726,1901073.15564358,151492.140183626,-0.843566243302403,538419.381030308,38311.2789511912,-0.960439021569304,172266.439377932,313332.60140753,0.00728103095842014,569715.659478596,20406.832971347,-0.934397456052651,82818.2664797185,4743.36049523283,-0.984751356774295,24576.5557995714
188,0.412281753880244,0.00150000000000006,20.3242795,1391736.43038663,0.0987469062400468,2196067.60787146,183515.362512257,-0.855118445989197,649238.806900924,44383.0956281806,-0.964960471001487,211394.391450043,975934.863976122,0.00776949133158866,1890576.75378587,151398.599040369,-0.843662835733101,544643.561784857,38269.5977948533,-0.960482062351932,184256.594998938,313609.619553282,0.00817157062036666,573718.61951275,20409.2997717315,-0.934389525948095,82940.3664149566,4743.98451324732,-0.98474935072294,24523.7151138703,1391736.43305433,0.0987469082075143,2196067.611527,183515.362728334,-0.855118445836887,649238.80835473,44383.0956720521,-0.964960470971272,211394.391907009,978916.573399103,0.0108484630604788,1903974.16273279,151518.739193571,-0.843538776642778,538649.689843755,38253.6632887324,-0.960498516632956,170327.858131685,313609.619095562,0.00817156919523487,573718.618619422,20409.2997571811,-0.934389525991856,82940.3662844027,4743.98450809862,-0.984749350738791,24523.7150771642
189,0.412049002033358,0.00150000000000006,20.0274795,1393449.95687449,0.100099699690151,2208789.80368174,183657.683690857,-0.855006086384846,651286.92781919,44273.6470943346,-0.965046878337912,211375.435755319,975575.023324933,0.00739791281401136,1890295.20296298,151456.567848506,-0.843602976004296,543738.47285822,38205.6130463857,-0.960548134258774,183364.007245738,313807.158469585,0.00880660573119085,576998.2833591,20412.3586114496,-0.934379692591429,82551.1240670411,4745.23981477769,-0.984745315262174,24409.2486255301,1393449.96204482,0.100099703633219,2208789.81131755,183657.684198735,-0.85500608600218,651286.930748524,44273.647191719,-0.965046878265439,211375.436680609,978696.499838135,0.0106212107828991,1905829.15243616,151595.38588847,-0.843459629761581,539496.939961636,38192.0086253483,-0.960562182448222,168352.075463739,313807.158966697,0.00880660737561589,576998.28445304,20412.3586340091,-0.934379692515892,82551.1242018701,4745.23982039965,-0.984745315243401,24409.2486767462
190,0.411813535013452,0.00150000000000006,20.0977398333333,1394654.72276825,0.101050837254421,2219774.05131193,183813.665002156,-0.854882942390424,650392.998870303,44186.4364837862,-0.96511572929736,211045.952620352,975260.03848854,0.00707265329099793,1891986.92393879,151567.494436228,-0.843488431033101,544546.348288781,38145.8883845807,-0.960609807116532,183067.29237992,314056.683488661,0.0096087623447183,579854.907288259,20418.8386946036,-0.934358860846471,82672.6757346269,4742.95422407734,-0.984752662828775,24339.9834633795,1394654.72387379,0.101050837988309,2219774.05286601,183813.664999869,-0.854882942410538,650392.999459909,44186.4364656018,-0.965115729316118,211045.952807299,978391.399114931,0.0103061577890995,1907790.95540584,151622.957698052,-0.843431158569963,538598.572701862,38131.6448967784,-0.960624515218866,171474.22895188,314056.682698935,0.00960875985234155,579854.905704195,20418.8386622005,-0.934358860947622,82672.675532183,4742.95421449949,-0.984752662858865,24339.9834008887
191,0.411575097453366,0.00150000000000006,20.0587004166667,1396030.33607204,0.102136855288245,2229434.55801371,183967.75270757,-0.854761293358382,652636.91165744,44099.6028410282,-0.965184282648595,210704.692323656,975022.601770205,0.00682747147641938,1892015.02734255,151608.197881653,-0.84344639985663,542858.010201264,38086.2060494313,-0.960671436266955,182526.085152754,314255.286355685,0.0102472177743154,582341.215908373,20427.850860312,-0.934329889129117,83018.3633648675,4738.68587990043,-0.984766384420794,24263.8898551486,1396030.33851018,0.102136857074048,2229434.56468109,183967.752829844,-0.854761293280174,652636.912118176,44099.6028621444,-0.965184282636317,210704.692529995,978145.514313041,0.0100522523176483,1909237.32326839,151665.025798619,-0.843387718223811,539436.607504131,38070.276032733,-0.960687885912126,169843.561142184,314255.286569623,0.0102472185084799,582341.216355962,20427.850875626,-0.93432988907687,83018.3634083043,4738.68588259705,-0.984766384411425,24263.8898722417
192,0.411345912782163,0.00150000000000006,20.2729790833333,1397540.14045947,0.103328814385883,2237330.16257169,184149.692640379,-0.854617655573288,650504.601901766,44034.4362485983,-0.965235730315164,210164.657205135,974713.076081529,0.00650784917646341,1894218.14873622,151720.512249706,-0.843330421836231,561641.616010187,38030.6444197689,-0.960728810296032,182154.607973561,314426.524050469,0.0107977014487177,584389.41481735,20441.2570285314,-0.9342867918616,83482.0644195485,4732.03860163463,-0.984787753653597,24163.9139651714,1397540.14674305,0.103328819207438,2237330.17434536,184149.693266373,-0.854617655097421,650504.604336354,44034.4363888698,-0.965235730208809,210164.658044829,977965.894511819,0.009866773386211,1910556.30604516,151676.357699212,-0.843376016680891,537478.107233913,38022.8141400991,-0.960736895993809,168592.114359628,314426.524367662,0.0107977025148447,584389.415520942,20441.257053756,-0.934286791777491,83482.0645134143,4732.03860396884,-0.984787753645395,24163.913990936
193,0.411114473288069,0.00150000000000006,20.2890083333333,1398152.43272742,0.103812206370487,2244151.18779434,184374.00593146,-0.854440564904953,660949.447906235,43930.2906108717,-0.965317951125622,209733.813052159,974611.055340618,0.00640250055744329,1893513.60395719,151718.526620713,-0.843332472235694,541018.997293068,37986.4324201697,-0.960774464474391,181557.824822868,314561.357650977,0.0112311556360927,586099.327512917,20453.9895185046,-0.934245860290584,83767.4272762404,4730.1553403648,-0.984793807838016,26714.8185335639,1398152.43241324,0.103812205983181,2244151.18611695,184374.005876604,-0.854440564966625,660949.447893631,43930.2906126536,-0.965317951128591,209733.813044207,977791.239278915,0.00968642096543904,1911290.29574115,151772.919266721,-0.843276305311446,564088.098281071,37987.3897871504,-0.960773475875799,166877.610272676,314561.3572694,0.0112311544558796,586099.326755126,20453.9895070887,-0.934245860324262,83767.4271934103,4730.15533676243,-0.984793807848898,26714.8184939164
194,0.410929408653584,0.00150000000000006,20.1773208333333,1396113.35557248,0.102202397453609,2249296.56934826,184630.485425434,-0.854238079689818,666038.391772635,43916.6521163503,-0.965328718432803,218219.689705089,974334.894922684,0.00611733189078389,1896224.61700789,151828.680834597,-0.843218724832878,561429.601196799,37971.6303215146,-0.960789749411924,180657.149514974,314648.57355208,0.011511531576486,587360.794571552,20470.6693936481,-0.934192238925445,84611.4194582249,4733.14664709963,-0.984784191581941,26464.2319541064,1396113.35650385,0.102202398049848,2249296.57206596,184630.485537427,-0.854238079619792,666038.392776691,43916.6521473535,-0.965328718412701,218219.689804172,978125.554901767,0.0100316418379014,1910069.62917731,151685.299990962,-0.843366782694955,537151.303506347,37951.6171543942,-0.960810415398352,167003.398255679,314648.573563339,0.0115115316591479,587360.794618451,20470.6693931825,-0.934192238923919,84611.4194623438,4733.14664834613,-0.984784191577235,26464.2319494849
195,0.410618049889043,0.00150000000000006,20.2391448333333,1393776.09418939,0.100357178303148,2248798.52725949,184916.140155827,-0.854012561233579,674718.455829365,43809.7517021549,-0.96541311408187,217782.336638165,975409.580173599,0.0072270729694488,1891943.83643354,151750.389712861,-0.843299569781491,545635.714751987,37973.0448040416,-0.96078828878951,180798.57714696,314925.917711198,0.0124031193310252,587152.33365654,20481.3506069061,-0.934157901663846,84865.4754146779,4727.9952818496,-0.984800751852007,26531.8838836618,1393776.09737696,0.100357180680841,2248798.5334571,184916.140485277,-0.854012560991904,674718.456278451,43809.7517678922,-0.965413114034336,217782.337049615,978237.106432358,0.0101468321373752,1911427.39915592,151851.282227926,-0.843195386179981,551297.682843879,37986.2858276744,-0.960774615846017,167359.133723033,314925.918239263,0.0124031210751252,587152.334797181,20481.3506140956,-0.934157901637709,84865.4755930059,4727.99528491226,-0.984800751841463,26531.8839247848
